nome_prato;tipo_prato;dia_semana;dia_mes;turno;campus
FECHADO,Acompanhamentos,Quarta-Feira,22-07-2021,Almoço,IFCS-PV
FECHADO,Acompanhamentos,Quinta-Feira,23-07-2021,Almoço,IFCS-PV
FECHADO,Acompanhamentos,Sexta-Feira,24-07-2021,Almoço,IFCS-PV
FECHADO,Acompanhamentos,Sábado,25-07-2021,Almoço,IFCS-PV
FECHADO,Acompanhamentos,Domingo,26-07-2021,Almoço,IFCS-PV
FECHADO,Sobremesa,Segunda-Feira,20-07-2021,Almoço,IFCS-PV
FECHADO,Sobremesa,Terça-Feira,21-07-2021,Almoço,IFCS-PV
FECHADO,Sobremesa,Quarta-Feira,22-07-2021,Almoço,IFCS-PV
FECHADO,Sobremesa,Quinta-Feira,23-07-2021,Almoço,IFCS-PV
FECHADO,Sobremesa,Sexta-Feira,24-07-2021,Almoço,IFCS-PV
FECHADO,Sobremesa,Sábado,25-07-2021,Almoço,IFCS-PV
FECHADO,Sobremesa,Domingo,26-07-2021,Almoço,IFCS-PV
FECHADO,Refresco,Segunda-Feira,20-07-2021,Almoço,IFCS-PV
FECHADO,Refresco,Terça-Feira,21-07-2021,Almoço,IFCS-PV
FECHADO,Refresco,Quarta-Feira,22-07-2021,Almoço,IFCS-PV
FECHADO,Refresco,Quinta-Feira,23-07-2021,Almoço,IFCS-PV
FECHADO,Refresco,Sexta-Feira,24-07-2021,Almoço,IFCS-PV
FECHADO,Refresco,Sábado,25-07-2021,Almoço,IFCS-PV
FECHADO,Refresco,Domingo,26-07-2021,Almoço,IFCS-PV
FECHADO,Entrada,Segunda-Feira,20-07-2021,Jantar,IFCS-PV
FECHADO,Entrada,Terça-Feira,21-07-2021,Jantar,IFCS-PV
FECHADO,Entrada,Quarta-Feira,22-07-2021,Jantar,IFCS-PV
FECHADO,Entrada,Quinta-Feira,23-07-2021,Jantar,IFCS-PV
FECHADO,Entrada,Sexta-Feira,24-07-2021,Jantar,IFCS-PV
FECHADO,Entrada,Sábado,25-07-2021,Jantar,IFCS-PV
FECHADO,Entrada,Domingo,26-07-2021,Jantar,IFCS-PV
FECHADO,Prato Principal,Segunda-Feira,20-07-2021,Jantar,IFCS-PV
FECHADO,Prato Principal,Terça-Feira,21-07-2021,Jantar,IFCS-PV
FECHADO,Prato Principal,Quarta-Feira,22-07-2021,Jantar,IFCS-PV
FECHADO,Prato Principal,Quinta-Feira,23-07-2021,Jantar,IFCS-PV
FECHADO,Prato Principal,Sexta-Feira,24-07-2021,Jantar,IFCS-PV
FECHADO,Prato Principal,Sábado,25-07-2021,Jantar,IFCS-PV
FECHADO,Prato Principal,Domingo,26-07-2021,Jantar,IFCS-PV
FECHADO,Prato Vegetariano,Segunda-Feira,20-07-2021,Jantar,IFCS-PV
FECHADO,Prato Vegetariano,Terça-Feira,21-07-2021,Jantar,IFCS-PV
FECHADO,Prato Vegetariano,Quarta-Feira,22-07-2021,Jantar,IFCS-PV
FECHADO,Prato Vegetariano,Quinta-Feira,23-07-2021,Jantar,IFCS-PV
FECHADO,Prato Vegetariano,Sexta-Feira,24-07-2021,Jantar,IFCS-PV
FECHADO,Prato Vegetariano,Sábado,25-07-2021,Jantar,IFCS-PV
FECHADO,Prato Vegetariano,Domingo,26-07-2021,Jantar,IFCS-PV
FECHADO,Guarnição,Segunda-Feira,20-07-2021,Jantar,IFCS-PV
FECHADO,Guarnição,Terça-Feira,21-07-2021,Jantar,IFCS-PV
FECHADO,Guarnição,Quarta-Feira,22-07-2021,Jantar,IFCS-PV
FECHADO,Guarnição,Quinta-Feira,23-07-2021,Jantar,IFCS-PV
FECHADO,Guarnição,Sexta-Feira,24-07-2021,Jantar,IFCS-PV
FECHADO,Guarnição,Sábado,25-07-2021,Jantar,IFCS-PV
FECHADO,Guarnição,Domingo,26-07-2021,Jantar,IFCS-PV
FECHADO,Acompanhamentos,Segunda-Feira,20-07-2021,Jantar,IFCS-PV
FECHADO,Acompanhamentos,Terça-Feira,21-07-2021,Jantar,IFCS-PV
FECHADO,Acompanhamentos,Quarta-Feira,22-07-2021,Jantar,IFCS-PV
FECHADO,Acompanhamentos,Quinta-Feira,23-07-2021,Jantar,IFCS-PV
FECHADO,Acompanhamentos,Sexta-Feira,24-07-2021,Jantar,IFCS-PV
FECHADO,Acompanhamentos,Sábado,25-07-2021,Jantar,IFCS-PV
FECHADO,Acompanhamentos,Domingo,26-07-2021,Jantar,IFCS-PV
FECHADO,Sobremesa,Segunda-Feira,20-07-2021,Jantar,IFCS-PV
FECHADO,Sobremesa,Terça-Feira,21-07-2021,Jantar,IFCS-PV
FECHADO,Sobremesa,Quarta-Feira,22-07-2021,Jantar,IFCS-PV
FECHADO,Sobremesa,Quinta-Feira,23-07-2021,Jantar,IFCS-PV
FECHADO,Sobremesa,Sexta-Feira,24-07-2021,Jantar,IFCS-PV
FECHADO,Sobremesa,Sábado,25-07-2021,Jantar,IFCS-PV
FECHADO,Sobremesa,Domingo,26-07-2021,Jantar,IFCS-PV
FECHADO,Refresco,Segunda-Feira,20-07-2021,Jantar,IFCS-PV
FECHADO,Refresco,Terça-Feira,21-07-2021,Jantar,IFCS-PV
FECHADO,Refresco,Quarta-Feira,22-07-2021,Jantar,IFCS-PV
FECHADO,Refresco,Quinta-Feira,23-07-2021,Jantar,IFCS-PV
FECHADO,Refresco,Sexta-Feira,24-07-2021,Jantar,IFCS-PV
FECHADO,Refresco,Sábado,25-07-2021,Jantar,IFCS-PV
FECHADO,Refresco,Domingo,26-07-2021,Jantar,IFCS-PV
